B40電流,ビーム電流,GL電流,コメント,時刻,mainGas設定値(cc/min),mainGasモニター(cc/min),supportGas設定,supportGasモニター,Iecrモニター(mA),Vecr設定値(KV),V_ecrモニター(KV),I_biasモニター(mA),V_bias設定値(V),V_biasモニター(V),ｺｲﾙ1電流設定値(A),ｺｲﾙ2電流設定値(A),ｺｲﾙ3電流設定値(A),ｺｲﾙ4電流設定値(A),ｺｲﾙ5電流設定値(A),ｺｲﾙ6電流設定値(A),ｺｲﾙ7電流設定値(A),ｺｲﾙ8電流設定値(A),ｺｲﾙ1電流モニター(A),ｺｲﾙ2電流モニター(A),ｺｲﾙ3電流モニター(A),ｺｲﾙ4電流モニター(A),ｺｲﾙ5電流モニター(A),ｺｲﾙ6電流モニター(A),ｺｲﾙ7電流モニター(A),ｺｲﾙ8電流モニター(A),Pf(W),Pｒ(W),6極冷却水流量(l/min),6極冷却水温度(℃),2nd冷却水流量(l/min),2nd冷却水温度(℃),真空度1,真空度2,真空度3,gas_old設定,gas_oldモニター
4.700000,3.070677E-05,114.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.700000,2.764793E-05,114.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.715000,1.840684E-05,114.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.715000,1.394126E-05,114.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.723000,9.894221E-06,114.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.725000,5.669347E-06,114.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.735000,4.535009E-06,115.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.741000,2.026673E-06,115.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.748000,1.187913E-06,115.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.756000,4.319736E-07,115.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.756000,2.861852E-07,115.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.766000,2.251796E-07,115.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.769000,2.475089E-07,116.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.779000,3.53459E-07,116.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.784000,4.301446E-07,116.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.792000,5.069255E-07,116.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.792000,4.392897E-07,116.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.800000,3.222131E-07,116.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.807000,1.251739E-07,117.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.812000,1.238402E-08,117.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.820000,-7.312287E-08,117.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.825000,-1.374626E-07,117.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.830000,-1.876655E-07,117.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.838000,-1.953055E-07,117.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.843000,-1.786347E-07,117.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.846000,-1.560767E-07,118.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.856000,-1.065597E-07,118.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.861000,-5.382285E-08,118.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.864000,-2.351058E-08,118.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.876000,1.017014E-07,118.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.876000,1.149828E-06,118.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.887000,3.21592E-06,118.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.889000,5.880751E-06,119.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.900000,8.159487E-06,119.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.902000,9.75674E-06,119.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.910000,1.092049E-05,119.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.915000,1.012462E-05,119.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.923000,7.431002E-06,119.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.928000,6.128546E-06,119.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.933000,4.165279E-06,120.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.941000,3.419704E-06,120.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.946000,2.041687E-06,120.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.951000,9.794235E-07,120.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.956000,5.97748E-07,120.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.964000,1.105417E-07,120.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.971000,-2.514908E-09,121.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.974000,3.292244E-07,121.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.974000,4.804047E-07,121.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.989000,8.453522E-07,121.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.992000,9.57037E-07,121.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.002000,1.06032E-06,121.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.005000,9.270867E-07,122.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.010000,6.628498E-07,122.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.012000,3.877722E-07,122.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.025000,2.240364E-07,122.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.030000,9.45377E-08,122.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.038000,2.017642E-08,122.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.043000,-9.442338E-08,123.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046000,-1.315564E-07,123.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.051000,-1.768247E-07,123.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.058000,-1.933622E-07,123.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.066000,-1.988492E-07,123.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.071000,-2.15158E-07,123.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.076000,-2.161297E-07,123.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.084000,-2.105855E-07,124.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.084000,-2.15139E-07,124.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.097000,-2.167203E-07,124.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.100000,-2.174634E-07,124.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.107000,-2.167584E-07,124.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.110000,-2.085469E-07,124.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.120000,-2.043363E-07,125.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.120000,-1.986968E-07,125.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.133000,-1.996304E-07,125.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.135000,-2.035171E-07,125.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.146000,-2.00945E-07,125.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.148000,-1.996494E-07,125.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.153000,-1.942576E-07,125.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.161000,-1.337093E-07,126.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.166000,-1.031112E-07,126.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.176000,6.896946E-08,126.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.179000,1.513518E-07,126.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.187000,2.954446E-07,126.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.189000,5.630728E-07,126.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.197000,7.490426E-07,126.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.202000,9.000514E-07,127.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.212000,2.955703E-06,127.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.215000,5.943662E-06,127.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.223000,1.069482E-05,127.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.228000,3.27383E-05,127.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.235000,4.155719E-05,127.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.241000,4.920697E-05,128.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.243000,5.182441E-05,128.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.253000,4.935858E-05,128.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.256000,4.111452E-05,128.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.266000,3.225549E-05,128.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.269000,2.469377E-05,128.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.279000,1.994646E-05,128.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.279000,1.521342E-05,129.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.289000,1.080275E-05,129.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.294000,7.801075E-06,129.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.297000,6.08263E-06,129.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.310000,2.858708E-06,129.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.310000,2.263208E-06,129.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.320000,8.987559E-07,130.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.323000,5.075352E-07,130.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.333000,5.978623E-08,130.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.335000,-2.470898E-07,130.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.343000,-4.267914E-07,130.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.346000,-4.610475E-07,130.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.356000,-5.026769E-07,131.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.358000,-5.010955E-07,131.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.366000,-4.935127E-07,131.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.371000,-4.736792E-07,131.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.379000,-4.446625E-07,131.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.384000,-4.191324E-07,131.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.387000,-4.067483E-07,131.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.397000,-3.8661E-07,132.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.405000,-3.805323E-07,132.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.410000,-3.782079E-07,132.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.415000,-3.669671E-07,132.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.420000,-3.511917E-07,132.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.425000,-3.277955E-07,132.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.430000,-3.07962E-07,133.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.441000,-2.637987E-07,133.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.443000,-2.432221E-07,133.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.451000,-2.226266E-07,133.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.453000,-2.159773E-07,133.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.466000,-1.970964E-07,133.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.466000,-2.001067E-07,133.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.476000,-2.012689E-07,134.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.482000,-1.977252E-07,134.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.489000,-1.609922E-07,134.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.489000,-1.254596E-07,134.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.500000,2.130813E-07,134.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.505000,7.13853E-07,134.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.510000,8.643855E-07,134.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.517000,1.37697E-06,135.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.520000,1.470898E-06,135.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.528000,1.588069E-06,135.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.533000,1.545811E-06,135.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.543000,1.093642E-06,135.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.548000,9.643721E-07,135.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.556000,7.151866E-07,135.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.558000,6.256787E-07,136.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.566000,4.898356E-07,136.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.571000,4.323166E-07,136.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.576000,3.212224E-07,136.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.584000,2.339246E-07,136.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.589000,2.025454E-07,136.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.597000,1.633928E-07,137.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.600000,1.641549E-07,137.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.610000,1.830739E-07,137.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.610000,2.22055E-07,137.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.620000,2.892526E-07,137.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.625000,3.588127E-07,138.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.633000,1.079105E-06,138.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.633000,2.052584E-06,138.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.643000,5.878351E-06,138.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.651000,1.031642E-05,138.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.656000,1.175163E-05,138.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.661000,1.409496E-05,138.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.666000,1.511424E-05,139.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.674000,1.438002E-05,139.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.679000,1.350887E-05,139.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.687000,1.003603E-05,139.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.692000,8.434012E-06,139.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.697000,6.687123E-06,139.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.702000,5.701793E-06,139.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.710000,4.580448E-06,140.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.712000,3.464991E-06,140.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.723000,2.582449E-06,140.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.728000,1.588203E-06,140.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.730000,1.169471E-06,140.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.741000,2.365729E-07,140.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.746000,7.239888E-10,141.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.748000,-2.539867E-07,141.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.758000,-3.325966E-07,141.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.764000,-3.846857E-07,141.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.769000,-3.92078E-07,141.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.776000,-3.841332E-07,141.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.782000,-3.773696E-07,141.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.782000,-3.75331E-07,142.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.794000,-3.386743E-07,142.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.797000,-3.252615E-07,142.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.807000,-2.532056E-07,142.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.810000,-2.380018E-07,142.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.817000,-2.181683E-07,142.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.820000,-2.019357E-07,142.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.830000,-1.189818E-07,143.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.835000,5.502315E-08,143.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.843000,4.340884E-07,143.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.846000,5.251967E-07,143.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.853000,7.546631E-07,143.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.858000,9.765847E-07,143.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.866000,1.024654E-06,144.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.874000,9.945701E-07,144.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.876000,8.329491E-07,144.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.887000,5.600244E-07,144.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.889000,4.529503E-07,144.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.897000,3.013127E-07,144.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.900000,2.5774E-07,144.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.910000,1.119706E-07,145.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.910000,8.491626E-08,145.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.920000,-1.407968E-08,145.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.925000,-7.598072E-08,145.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.928000,-1.293654E-07,146.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.941000,-1.613733E-07,145.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.943000,-1.532951E-07,146.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.951000,-8.638329E-08,146.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.956000,5.599482E-08,146.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.964000,3.747404E-07,146.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.966000,5.240155E-07,146.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.976000,9.856536E-07,146.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.979000,1.204279E-06,147.076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.984000,1.372416E-06,147.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.992000,1.688228E-06,147.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.994000,1.814221E-06,147.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.005000,2.02292E-06,147.538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.010000,2.336178E-06,147.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.017000,3.573132E-06,147.846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.020000,4.622135E-06,148.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.030000,1.128497E-05,148.153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.033000,1.589014E-05,148.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.041000,2.677724E-05,148.461000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.048000,3.264654E-05,148.692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.053000,3.792732E-05,148.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.058000,3.975651E-05,149.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.064000,4.011536E-05,149.230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.071000,3.708482E-05,149.307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.074000,3.455539E-05,149.384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.076000,2.70688E-05,149.615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.084000,2.512685E-05,149.769000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.094000,2.034172E-05,149.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.100000,1.771023E-05,149.923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.107000,1.422825E-05,150.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
